date,symbol,industry,sector,cmp,marketCap,priceToEarnings,priceToBook,priceToSales,priceToCashflow,enterpriseToEbitda,dividendYield,returnOnEquity,return12M,return6M,return3M,return1M
2024-04-01,GESHIP,Marine Shipping,Industrials,997.35,14239,5.46,1.15,2.71,5.07,3.8,3.46,21.09,54.74,18.66,1.94,-0.15
2024-04-01,CENTURYPLY,Lumber & Wood Production,Basic Materials,649.75,14436,44.23,6.53,3.71,57.36,26.81,0.15,14.76,39.37,2.08,-16.7,-8.4
2024-04-01,CLEAN,Specialty Chemicals,Basic Materials,1347.65,14320,58.68,11.9,18.09,60.4,38.33,0.37,20.28,6.29,-4.62,-14.42,-3.77
2024-04-01,JINDALSAW,Steel,Basic Materials,472.95,15049,8.98,1.49,0.72,5.8,5.62,0.67,16.62,224.16,32.26,6.86,-3.44
2024-04-01,FSL,Information Technology Services,Technology,200.15,13763,27.27,3.72,2.17,21.34,15.22,1.75,13.91,89.72,24.01,8.69,-2.53
2024-04-01,ZENSARTECH,Information Technology Services,Technology,610.1,13827,20.79,3.88,2.82,21.53,13.17,0.9,18.67,122.38,16.52,3.11,12.08
2024-04-01,SOBHA,Real Estate - Development,Real Estate,1543.2,14637,298.02,5.82,4.73,22.61,41.37,0.19,1.95,258.38,132.36,52.71,-3.43
2024-04-01,CHAMBLFERT,Agricultural Inputs,Basic Materials,357.45,14322,11.59,1.97,0.8,4.3,6.78,2.18,17.54,35.35,31.63,-5.96,0.9
2024-04-01,DATAPATTNS,Aerospace & Defense,Industrials,2563.55,14352,79,10.84,27.61,102.98,53.31,0.18,13.72,86.35,23.08,35.01,-3.73
2024-04-01,CHENNPETRO,Oil & Gas Refining & Marketing,Energy,944.3,14062,5.12,1.59,0.21,5.22,3.73,2.86,31.12,297.6,88,33.34,5.54
2024-04-01,WELCORP,Steel,Basic Materials,551.75,14433,13.04,2.57,0.83,11.05,7.63,0.91,19.77,175.19,44.89,-3.77,3.36
2024-04-01,MGL,Utilities - Regulated Gas,Utilities,1385,13681,10.72,2.66,2.17,8.73,6.82,2.02,24.82,40.83,23.37,13.91,-7.6
2024-04-01,KSB,Specialty Industrial Machinery,Industrials,3895.2,,,,,,,,,85.95,29.39,11.26,2.94
2024-04-01,WELSPUNLIV,Textile Manufacturing,Consumer Cyclical,154.6,14874,21.9,3.29,1.54,27.91,11.36,0.06,15.08,142.89,30.3,7.92,-0.61
2024-04-01,HSCL,Specialty Chemicals,Basic Materials,315.7,15552,37.86,5.11,3.72,38.42,23.18,0.07,13.49,261.63,27.48,-5.7,-13.2
2024-04-01,DCMSHRIRAM,Specialty Chemicals,Basic Materials,888.05,13722,30.97,2.1,1.26,17.29,14.26,0.86,6.86,18.82,-17.87,-14.58,-7.71
2024-04-01,ASTRAZEN,Drug Manufacturers - Specialty & Generic,Healthcare,5200.6,13002,80.5,18.26,10.04,466.63,53.04,0.31,22.69,59.88,14.81,-8.73,-4.56
2024-04-01,ZEEL,Broadcasting,Communication Services,147.1,14130,100.07,1.3,1.64,19.78,18.61,0,1.3,-30.69,-42.91,-48.87,-5.28
2024-04-01,BEML,Conglomerates,Industrials,3236.2,13477,47.83,5.05,3.32,29.44,27.95,0.31,10.56,157.37,39.71,16.26,2.12
2024-04-01,HFCL,Communication Equipment,Technology,98.6,14199,42.32,3.59,3.18,-316.38,22.46,0.2,8.34,61.77,31.47,15.73,-9.04
2024-04-01,RAINBOW,Medical Care Facilities,Healthcare,1352.05,13724,63.24,10.9,10.58,42.7,31.16,0.22,17.24,85.09,30.41,12,2.02
2024-04-01,ABSLAMC,Asset Management,Financial Services,463.15,13343,17.1,4.21,9.86,19.48,12.77,1.13,24.63,48.83,5.66,-1.29,-11.6
2024-04-01,HONASA,Household & Personal Products,Consumer Defensive,407.35,13209,118.17,12.06,6.88,56.12,71.11,0,10.21,-9999999999,-9999999999,-5.78,-2.42
2024-04-01,ASAHIINDIA,Auto Parts,Consumer Cyclical,553.15,13447,41,5.71,3.11,20.58,20.07,0.36,13.94,22.34,-9.37,-5.08,3.88
2024-04-01,PVRINOX,Entertainment,Communication Services,1385.3,13595,-424.94,1.86,2.23,6.87,11.07,0,-0.44,-9.69,-18.2,-16.94,-0.45
2024-04-01,ARE&M,Electrical Equipment & Parts,Industrials,795,14551,15.57,2.14,1.24,11.49,8.26,0.94,13.74,-9999999999,-9999999999,-2.51,-6.06
2024-04-01,IIFL,Credit Services,Financial Services,345.45,13571,7.69,1.28,2.16,-2.32,8.79,1.34,16.58,-29.23,-43.6,-43.86,-44.49
2024-04-01,BLS,Specialty Business Services,Industrials,327.9,13488,43.1,11.17,8.04,38.55,35.14,0.23,25.92,97.89,35.86,1.9,-12.43
2024-04-01,ALOKINDS,Textile Manufacturing,Consumer Cyclical,27.1,13456,-15.89,-0.68,2.44,-11.59,556.05,0,4.28,133.62,48.09,5.04,-5.41
2024-04-01,VTL,Textile Manufacturing,Consumer Cyclical,441,12753,20.2,1.4,1.34,-12.09,10.86,0.83,6.94,50.15,17.68,13.66,2.61
2024-04-01,GRINFRA,Engineering & Construction,Industrials,1383.6,13378,10.11,1.76,1.49,-8.4,6.56,0,17.44,37.73,14.2,24.58,12.71
2024-04-01,HBLPOWER,Electrical Equipment & Parts,Industrials,458.65,12714,45.26,10.42,5.69,46.55,29.51,0,23.01,381.52,65.1,1.37,-12.77
2024-04-01,WESTLIFE,Restaurants,Consumer Cyclical,802,12467,180.12,21.19,5.26,36.71,35.62,0.43,11.77,17.36,-16.32,-2.66,10.04
2024-04-01,RKFORGE,Tools & Accessories,Industrials,714.2,12901,37.78,4.81,3.26,20.77,16.05,0.19,12.72,149.63,13.1,1.42,-7.79
2024-04-01,KIRLOSENG,Specialty Industrial Machinery,Industrials,887.85,12870,29.15,4.81,2.18,-27.45,15.82,0.56,16.51,124.15,66.97,33.7,-3
2024-04-01,TITAGARH,Railroads,Industrials,937,12619,44.1,5.66,3.27,147.09,25.58,0.05,12.83,257.09,20.73,-8.98,0.28
2024-04-01,FINEORG,Specialty Chemicals,Basic Materials,4209.8,12908,31.34,6.72,6.08,20.34,20.27,0.21,21.44,-2.25,-14.52,-14.33,-2.38
2024-04-01,AMBER,"Furnishings, Fixtures & Appliances",Consumer Cyclical,3689.15,12431,93.61,6.02,1.85,12.88,25.71,0,6.44,102.19,27.19,18.76,2.85
2024-04-01,BIKAJI,Packaged Foods,Consumer Defensive,496,12419,46.66,10.19,5.56,50.76,29.88,0.15,21.81,36.79,3.1,-10.45,-4.23
2024-04-01,SWSOLAR,Solar,Technology,540,12593,-59.42,12.99,4.15,23.39,207.06,0,-21.87,85.19,56,22.2,-9.67
2024-04-01,RAYMOND,Textile Manufacturing,Consumer Cyclical,1822.2,12128,7.4,2.63,1.34,22.74,6.4,0.17,35.47,49.11,1.94,5.99,-1.77
2024-04-01,IEX,Capital Markets,Financial Services,140.3,12476,35.57,12.83,27.78,41.8,25.21,1.43,36.08,9.65,8.21,-15.46,-2.81
2024-04-01,SPARC,Drug Manufacturers - Specialty & Generic,Healthcare,379.25,12308,-31.79,97.87,162.91,-28.68,-33.18,0,-307.92,111.46,61.21,12.07,-0.14
2024-04-01,GRAPHITE,Electrical Equipment & Parts,Industrials,635.25,12412,15.36,2.21,4.21,18.2,11.24,1.34,14.4,141.95,27.33,16.86,5.47
2024-04-01,SPLPETRO,Specialty Chemicals,Basic Materials,652.85,12277,35.43,6.08,2.34,22.04,22.76,1.38,17.16,76.3,29.78,19.24,-9.81
2024-04-01,RAILTEL,Telecom Services,Communication Services,389,12485,50.72,6.83,4.86,22.44,24.92,0.53,13.47,284.77,80.43,9.9,-12.89
2024-04-01,INGERRAND,Specialty Industrial Machinery,Industrials,3704.65,11695,52.59,20.15,9.64,56.52,36.12,1.89,38.33,41.46,30.07,19.45,-1.98
2024-04-01,ECLERX,Information Technology Services,Technology,2393.25,NaN,22.93,NaN,NaN,NaN,NaN,NaN,22.76,85.47,28.89,-4.47,-4.23
2024-04-01,JUNIPER,Lodging,Consumer Cyclical,508.3,11310,348.15,4.26,13.83,34.58,38,0,0.9,-9999999999,-9999999999,-9999999999,5.49
2024-04-01,ERIS,Drug Manufacturers - Specialty & Generic,Healthcare,850.05,11564,29.53,4.47,5.81,23.79,20.55,0,15.16,48.58,-5.64,-8.73,-4.06
2024-04-01,RHIM,Metal Fabrication,Industrials,575.4,11883,-118.29,3.09,3.14,43.91,50.91,0.43,-2.61,-8.71,-21.67,-27.53,-0.54
2024-04-01,ENGINERSIN,Engineering & Construction,Industrials,210.75,11846,26.61,5.25,3.61,53.36,19.34,1.42,19.74,183.08,47.74,6.87,-2.29
2024-04-01,MAHSEAMLES,Steel,Basic Materials,886.95,11886,12.49,2.07,2.2,11.41,8.82,0.56,16.6,148.06,47.97,-1.96,-7.16
2024-04-01,HAPPSTMNDS,Information Technology Services,Technology,796.5,11897,47.61,8.04,7.32,55.97,28.25,0.72,16.78,3.73,-6.6,-12.42,-6.1
2024-04-01,JKTYRE,Auto Parts,Consumer Cyclical,428.95,11184,14.22,2.49,0.75,6.93,7.55,0.67,17.52,176.74,55.61,7.67,-17.65
2024-04-01,TEJASNET,Communication Equipment,Technology,728.5,12437,199.59,3.95,5.03,-6.11,42.74,0,2,25.43,-18.1,-15.48,-2.69
2024-04-01,PNCINFRA,Engineering & Construction,Industrials,433.65,11125,12.23,2.15,1.29,-48.12,8.7,0.12,17.54,50.1,16.34,24.18,1.47
2024-04-01,NEWGEN,Software - Application,Technology,794.45,11105,45.4,9.08,8.93,39.46,32.79,0.31,20.56,252.54,82.21,0.15,-4.71
2024-04-01,INOXINDIA,Specialty Industrial Machinery,Industrials,1215.3,11031,56.45,16.99,9.97,87.83,39.44,0.91,30.2,-9999999999,-9999999999,38.8,-1.66
2024-04-01,TANLA,Software - Application,Technology,841.95,11321,20.65,5.83,2.88,19.19,14.01,1.19,28.24,60.91,-18.29,-24.06,-13.62
2024-04-01,BIRLACORPN,Building Materials,Basic Materials,1479.15,11391,27.09,1.71,1.18,7.03,9.89,0.17,6.3,66.16,18.03,0.65,-10.27
2024-04-01,BBTC,Packaged Foods,Consumer Defensive,1608.85,11226,16.4,2.4,0.66,5.51,5.88,7.68,14.64,98.29,30.06,6.16,-6.57
2024-04-01,GMDCLTD,Thermal Coal,Energy,375.05,11927,19.32,1.95,4.84,109.82,13.22,3.05,10.09,196.25,15.54,-13.5,-5.83
2024-04-01,NUVOCO,Building Materials,Basic Materials,320.35,11442,77.64,1.27,1.07,7.18,9.5,0,1.64,-7.12,-13.17,-13.94,-4.98
2024-04-01,AKZOINDIA,Specialty Chemicals,Basic Materials,2417.1,11008,25.8,8.28,2.78,22.67,16.16,3.72,32.08,5.07,-3.82,-7.87,-3.19
2024-04-01,CEATLTD,Auto Parts,Consumer Cyclical,2652.95,10732,16.7,2.65,0.9,6.24,7.59,0.45,15.9,82.89,26.55,9.79,-6.7
2024-04-01,RPOWER,Utilities - Independent Power Producers,Utilities,28.9,11610,-4.48,1,1.47,3.66,16.12,0,-17.81,190.45,53.72,19.92,20.67
2024-04-01,RELINFRA,Utilities - Independent Power Producers,Utilities,268.65,10630,-6.3,1.22,0.48,2.59,8.31,0.08,-18.39,86.24,57.66,29.19,20.34
2024-04-01,GPIL,Steel,Basic Materials,745.65,10137,10.01,2.25,1.86,9.71,6.91,0.51,20.83,113.71,21.63,-4.47,-2.96
2024-04-01,ELECON,Specialty Industrial Machinery,Industrials,977.55,10969,30.85,6.84,5.66,30.07,20.82,0.31,22.17,155.8,22.33,6.34,-1.25
2024-04-01,ANANTRAJ,Real Estate - Development,Real Estate,324.05,11079,40.71,3.03,7.47,458.95,31.01,0.15,7.14,165.29,48.1,6.44,-8.63
2024-04-01,ELECTCAST,Steel,Basic Materials,181.3,11208,14.74,2.19,1.5,13.91,10.36,0.75,14.47,464.8,145,64.3,9.68
2024-04-01,DBREALTY,Real Estate - Development,Real Estate,206.15,11087,7.19,2.21,31.01,46.84,8.31,0,26.31,219.61,26.39,11.01,-23.15
2024-04-01,EQUITASBNK,Banks - Regional,Financial Services,93.9,10657,13.34,1.79,2.75,2.48,2.46,1.05,13.39,39.94,2.74,-14.83,-7.49
2024-04-01,KFINTECH,Software - Application,Technology,622.15,10639,43.24,9.32,12.7,36.78,27.34,0,21.56,122,31.28,29.21,-6.7
2024-04-01,BAJAJELEC,"Furnishings, Fixtures & Appliances",Consumer Cyclical,927.85,10689,81.54,7.42,2.31,30.21,31.61,0.43,9.1,-6.26,-13.28,-6.75,-9.01
2024-04-01,LATENTVIEW,Consulting Services,Industrials,522.5,10759,67.82,7.83,16.79,93.25,50.62,0,11.54,62.72,31.91,14.91,1.17
2024-04-01,JPPOWER,Utilities - Independent Power Producers,Utilities,16,10966,10.73,0.96,1.62,5.69,7.02,0,8.91,188.29,67.54,-0.93,-12.57
2024-04-01,GRANULES,Drug Manufacturers - Specialty & Generic,Healthcare,437.95,10615,26.19,3.29,2.36,24.16,13.42,0.34,12.57,50.65,21.81,4.13,-5.5
2024-04-01,AAVAS,Mortgage Finance,Financial Services,1418.55,11227,22.91,2.98,6.16,-5.65,35.87,0,13,-11.93,-20.75,-9.96,-1.28
2024-04-01,AETHER,Specialty Chemicals,Basic Materials,798.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,-14.75,-16.76,-9.71,-8.18
2024-04-01,UTIAMC,Asset Management,Financial Services,842.65,10724,14,2.44,9.07,32.98,10.53,2.61,17.45,31.26,7.53,-2.95,-6.58
2024-04-01,LEMONTREE,Lodging,Consumer Cyclical,137.55,10891,73.16,11.26,10.17,23.42,26.22,0,15.36,78.06,17.72,5.93,-2.55
2024-04-01,JKLAKSHMI,Building Materials,Basic Materials,883.5,10397,22.03,3.26,1.53,11.56,11.1,0.65,14.81,11.64,35.77,-0.81,-6.19
2024-04-01,GPPL,Marine Shipping,Industrials,223.95,10827,31.68,4.68,10.95,22.15,18,3.13,14.78,92.31,82,41.07,4.6
2024-04-01,SFL,"Furnishings, Fixtures & Appliances",Consumer Cyclical,949.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.25,-4.43,-14.29,-23.37,-9.65
2024-04-01,PCBL,Specialty Chemicals,Basic Materials,275.3,10392,21.17,3.2,1.62,9.4,14.02,2,15.12,137.12,55.32,7.2,-6.65
2024-04-01,MAPMYINDIA,Software - Infrastructure,Technology,1903,10290,76.81,15.61,27.12,136.25,53.22,0.16,20.32,91.78,-13.84,-3.02,4.07
2024-04-01,ROUTE,Telecom Services,Communication Services,1616.65,10151,27.37,4.72,2.52,-104.01,18.01,0.69,17.45,18.36,3.65,-3.72,1.4
2024-04-01,CANFINHOME,Mortgage Finance,Financial Services,792.25,10550,14.05,2.43,8.33,-4.11,13.04,0.5,17.28,49.71,5.04,3.41,-0.04
2024-04-01,CUB,Banks - Regional,Financial Services,139.85,10359,10.27,1.23,3.62,23.75,1.83,0.72,12.09,11.12,11.88,-7.51,1.67
2024-04-01,SAPPHIRE,Restaurants,Consumer Cyclical,1599.8,10192,194.86,7.61,3.93,22.71,22.72,0,3.94,31.34,13.28,13.78,6.51
2024-04-01,CAPLIPOINT,Drug Manufacturers - Specialty & Generic,Healthcare,1371.75,10418,22.79,4.5,6.15,32.72,16.74,0.33,19.74,130.18,27.86,-1.59,-10.17
2024-04-01,MINDACORP,Auto Parts,Consumer Cyclical,417.45,9822,43.99,4.96,2.11,34.24,19.18,0.31,11.47,94.03,28.01,10.45,-1.65
2024-04-01,MMTC,Conglomerates,Industrials,69.75,10463,54.44,6.44,1959.27,-29.64,51.19,0,11.82,150,18.72,16.25,-10.63
2024-04-01,PTCIL,Metal Fabrication,Industrials,7765.5,11215,255.86,17.37,43.65,-116.47,130.91,0,6.54,-9999999999,37.43,7.45,-8.61
2024-04-01,IFCI,Credit Services,Financial Services,41.6,10357,99.05,2.28,7.17,872.52,8.44,0.69,2.29,324.49,75.16,44.7,-8.57
2024-04-01,PRAJIND,Engineering & Construction,Industrials,532.85,9795,34.56,7.69,2.83,49.12,22.71,0.84,22.23,56.26,-8.09,-2.75,5.68
2024-04-01,VOLTAMP,Electrical Equipment & Parts,Industrials,9838.8,9955,32.39,7.35,6.16,46.02,24.14,0.61,22.71,265.42,132.37,54,13.7
2024-04-01,SCI,Marine Shipping,Industrials,217.1,10113,14.89,1.34,2,10.17,7.14,0.2,9.01,131.94,54.74,24.77,-6.9
2024-04-01,USHAMART,Steel,Basic Materials,333.25,10156,23.94,4.27,3.15,22.88,15.93,0.75,17.82,55.36,-1.24,12.99,3.43
2024-04-01,EIDPARRY,Agricultural Inputs,Basic Materials,574.6,10201,11.35,1.45,0.35,5.17,4.95,2.24,12.75,22.59,12.14,2.63,-7.83
2024-04-01,RTNINDIA,Internet Retail,Consumer Cyclical,76.2,10523,24.69,12.54,1.88,-286.26,19.9,0,50.77,116.79,36.31,0.2,-7.92
2024-04-01,ANURAS,Specialty Chemicals,Basic Materials,880,9662,75.12,3.5,6.55,163.66,28.17,0.27,4.66,1.69,-0.85,-19.68,-8.17
2024-04-01,GLS,Drug Manufacturers - Specialty & Generic,Healthcare,785.05,9619,20.45,4.12,4.21,23.26,13.6,2.87,20.19,99.81,27.09,9.92,-8.67
2024-04-01,DOMS,Business Equipment & Supplies,Industrials,1578.15,9578,56.87,11.76,6.23,52.45,35.08,0.1,18.8,-9999999999,-9999999999,23.11,5.05
2024-04-01,INFIBEAM,Software - Infrastructure,Technology,36.05,9985,63.14,2.89,3.15,13.87,33.32,0.13,4.57,154.77,107.18,64.24,-0.41
2024-04-01,FORCEMOT,Auto Manufacturers,Consumer Cyclical,7540.95,9937,25.6,4.41,1.42,9.79,10.72,0.13,17.21,547.1,96.31,Infinity,11.01
2024-04-01,ZYDUSWELL,Packaged Foods,Consumer Defensive,1506.8,9589,35.92,1.79,4.14,38.91,31.95,0.33,4.98,-2.81,-3.48,-9.97,-3.77
2024-04-01,STARCEMENT,Building Materials,Basic Materials,230.8,9329,31.62,3.44,3.2,19.05,16.18,0,10.89,106.35,45.57,29.7,10.22
2024-04-01,GODREJAGRO,Farm Products,Consumer Defensive,501.9,9648,26.83,3.83,1.01,14.23,13.85,1.9,14.29,21.61,4.43,-11.01,-4.74
2024-04-01,TTKPRESTIG,"Furnishings, Fixtures & Appliances",Consumer Cyclical,692.45,9599,42.02,4.6,3.58,33.22,25.5,0.87,10.94,-0.96,-12.02,-7.04,-7.06
2024-04-01,ALKYLAMINE,Specialty Chemicals,Basic Materials,1902.05,9724,65.39,7.67,6.75,35.36,36.48,0.53,11.75,-11.75,-15.4,-29.32,-10.45
2024-04-01,GNFC,Chemicals,Basic Materials,644.8,9475,19.85,1.14,1.19,296.09,9.59,4.87,5.98,26.59,4.56,-18.68,2.05
2024-04-01,KPIGREEN,Utilities - Renewable,Utilities,1599.15,9641,56.77,11.54,9.42,-167.93,30.93,0.02,19.34,474.41,172.09,70.5,-8.13
2024-04-01,CRAFTSMAN,Auto Parts,Consumer Cyclical,4364.6,9222,30.29,5.56,2.09,17.97,12.69,0.26,18.36,34.08,-5.41,-16.62,1.74
2024-04-01,MAHLIFE,Real Estate - Development,Real Estate,620.2,9624,97.98,5.14,45.37,-14.55,138.15,0.37,5.25,76.14,15.43,13.44,5.66
2024-04-01,REDTAPE,Footwear & Accessories,Consumer Cyclical,684.3,9458,53.66,14.58,5.13,112.09,30.23,0,27.18,-9999999999,51.21,38.61,12.43
2024-04-01,JUBLPHARMA,Drug Manufacturers - Specialty & Generic,Healthcare,574.6,9099,118.01,1.67,1.37,9.37,14.24,0.88,1.42,106.06,33.02,-0.58,0.17
2024-04-01,NETWEB,Computer Hardware,Technology,1685.5,9501,125.17,22.47,13.12,517.26,82.33,0.03,17.95,-9999999999,102.91,42.61,-1.82
2024-04-01,NETWORK18,Broadcasting,Communication Services,90.4,NaN,-37.26,NaN,NaN,NaN,NaN,NaN,NaN,66.64,32.84,0.95,-11.76
2024-04-01,PRSMJOHNSN,Building Materials,Basic Materials,181.35,9129,50.38,6.57,1.23,19.31,13.05,0,13.04,72.14,40.8,-0.49,5.84
2024-04-01,METROPOLIS,Diagnostics & Research,Healthcare,1736.15,8894,69.81,8.11,7.36,33.68,31.02,0.23,11.66,39.08,20.61,0.93,1.35
2024-04-01,CERA,Building Products & Equipment,Industrials,6950.5,9040,37.82,6.72,4.81,38.3,25.25,0.72,17.76,8.55,-16.24,-11.32,-8.5
2024-04-01,SBFC,Credit Services,Financial Services,83.25,8940,36.2,3.22,9.18,-7.74,38.57,0,8.53,-9999999999,1.9,-5.4,-0.89
2024-04-01,GRSE,Aerospace & Defense,Industrials,807.4,,,,,,,,,77.29,0.14,-6.66,-1.28
2024-04-01,KIRLOSBROS,Specialty Industrial Machinery,Industrials,1146.4,9104,26.14,5.3,2.28,24.19,15.22,0.39,20.26,179.44,37.32,27.36,22.05
2024-04-01,UJJIVANSFB,Banks - Regional,Financial Services,48.45,9491,7.41,1.69,2.26,6,2.24,0.72,22.83,91.88,-15.74,-14.47,-8.67
2024-04-01,SHRIPISTON,Auto Parts,Consumer Cyclical,1956.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.98,288.62,93.84,21.9,15.77
2024-04-01,RENUKA,Confectioners,Consumer Defensive,42.35,9015,-14.37,-6.27,0.8,9.87,20.45,0,43.62,-3.97,-20.69,-10.28,-8.83
2024-04-01,RATEGAIN,Software - Application,Technology,737.95,8692,57.47,5.99,9.08,57.25,36.5,0,10.02,114.71,27.4,4.34,-8.12
2024-04-01,WOCKPHARMA,Drug Manufacturers - Specialty & Generic,Healthcare,598.7,9185,-18.68,2.73,3.28,41.94,94.32,0,-13.78,289.02,160.76,23.63,-2.45
2024-04-01,SAFARI,Footwear & Accessories,Consumer Cyclical,1838.05,8964,50.98,10.89,5.78,41.32,31.13,0.12,21.35,79.51,-12.6,-1.61,-7.73
2024-04-01,HAPPYFORGE,Metal Fabrication,Industrials,921.6,8682,34.45,5.38,6.39,299.47,22.01,0.13,15.07,-9999999999,-9999999999,-8.49,-5.56
2024-04-01,TECHNOE,Engineering & Construction,Industrials,800.55,8616,32.09,3.98,5.73,-43.46,25.02,0.75,12.41,137.13,55.86,-1.5,10.33
2024-04-01,SHOPERSTOP,Department Stores,Consumer Cyclical,778.3,8558,111.19,28.39,1.98,15.25,14.79,0,25.63,19.97,15.43,13.77,4.82
2024-04-01,IBULHSGFIN,Mortgage Finance,Financial Services,179.8,13282,10.94,0.67,4,-107.73,8.15,0.44,6.14,107.19,18.69,-4.74,-5.19
2024-04-01,SYRMA,Electronic Components,Technology,488.35,8673,80.8,5.38,2.75,-76.34,38.68,0.31,6.66,86,-18.4,-25.79,-8.92
2024-04-01,TEGA,Specialty Industrial Machinery,Industrials,1292.3,8599,44.42,7.21,5.76,34.1,25.74,0.15,16.27,84.23,42.47,7.9,9.9
2024-04-01,ACI,Chemicals,Basic Materials,676.25,8345,26.14,4.9,6.27,22,16.6,0.66,18.75,3.97,12.05,4.89,-7.53
2024-04-01,MEDPLUS,Pharmaceutical Retailers,Healthcare,698,8336,127.31,5.28,1.48,57.99,23.6,0,4.15,7.43,-8.21,-6.42,0.25
2024-04-01,MAHSCOOTER,Auto Parts,Consumer Cyclical,7507.85,8581,43.05,0.32,38.52,41.65,42.01,2.26,0.74,77.35,0.18,2.63,-0.14
2024-04-01,NEULANDLAB,Drug Manufacturers - Specialty & Generic,Healthcare,6265.85,8040,26.79,6.27,5.16,30.78,16.94,0.16,23.39,247.32,63.64,14.41,-13.79
2024-04-01,AZAD,Specialty Industrial Machinery,Industrials,1348.8,7974,136.11,12.36,23.4,-1146.89,53.74,0,9.08,-9999999999,-9999999999,99.5,6.13
2024-04-01,ESABINDIA,Tools & Accessories,Industrials,5361.95,8254,50.64,26.97,6.64,58.52,35.1,0.97,53.25,51.77,10.69,-8.12,5.95
2024-04-01,GALAXYSURF,Specialty Chemicals,Basic Materials,2350.6,8334,27.64,3.82,2.2,16.08,16.68,0.17,13.83,0.91,-10.92,-15,-4.01
2024-04-01,ZENTEC,Aerospace & Defense,Industrials,945.6,7899,61.64,17.61,17.96,588.66,40.04,0.02,28.51,188.16,28.98,21.6,4.01
2024-04-01,JSWHL,Conglomerates,Industrials,7225.05,8018,51.55,0.32,47.28,69.73,41.22,0,0.61,88.28,47.44,40.48,11.61
2024-04-01,TV18BRDCST,Broadcasting,Communication Services,48.7,8349,-173.93,0.49,0.93,-1.31,27.85,0,-0.28,69.39,7.74,-7.68,-14.49
2024-04-01,HOMEFIRST,Mortgage Finance,Financial Services,919.75,8142,27.32,3.84,7.85,-4.27,36.1,0.28,14.41,23.86,11.95,-3.97,1.44
2024-04-01,MHRIL,Resorts & Casinos,Consumer Cyclical,412.3,8310,71.93,15.86,3.07,13.31,17.43,0,22.04,52.79,1.15,5.69,0.35
2024-04-01,POWERMECH,Engineering & Construction,Industrials,5264.55,8323,32.44,4.53,1.98,40.77,16.67,0.04,13.51,113.15,28.45,17.46,2.73
2024-04-01,KTKBANK,Banks - Regional,Financial Services,237.7,8968,6.86,0.83,1.94,24.76,0.81,1.74,12.05,75.17,-2.7,1.52,1.73
2024-04-01,JLHL,Medical Care Facilities,Healthcare,1192.7,7821,41.63,6.69,7.31,68.28,28.47,0.07,15.11,-9999999999,7.39,6.77,-9.01
2024-04-01,MASTEK,Information Technology Services,Technology,2606.35,8040,26.77,3.83,2.63,19.14,16.04,0.72,14.3,69.13,8.19,-4.05,-11.38
2024-04-01,PGHL,Drug Manufacturers - Specialty & Generic,Healthcare,4781.55,,,,,,,,,2.04,-5.95,-3.46,-6.38
2024-04-01,THOMASCOOK,Travel Services,Consumer Cyclical,167.35,7787,30.06,3.78,1.07,9.39,13.56,0,12.59,198.04,43.1,14,4.86
2024-04-01,CCL,Packaged Foods,Consumer Defensive,588,7823,31.34,4.67,2.95,141.25,20.54,0.85,14.94,3.58,-8.83,-6.64,-6.39
2024-04-01,GSFC,Agricultural Inputs,Basic Materials,213.5,8508,15.08,0.67,0.93,-31.73,8.85,4.67,4.43,79.41,24.49,-25.49,-2.89
2024-04-01,RAJESHEXPO,Luxury Goods,Consumer Cyclical,289,8534,25.33,0.56,0.03,27,13.31,0,2.2,-52.63,-42.29,-22.5,-7.36
2024-04-01,QUESS,Staffing & Employment Services,Industrials,520.75,7734,27.83,2.76,0.4,14.61,11.62,0.76,9.93,40.88,23.5,2.74,2.62
2024-04-01,VARROC,Auto Parts,Consumer Cyclical,512.3,7828,14.88,5.23,1.04,12.26,11.13,0.06,35.14,105.45,3.59,-7.1,0.9
2024-04-01,TMB,Banks - Regional,Financial Services,493.65,7818,7.29,0.99,2.8,-12.8,1.33,1.01,13.53,21.11,-11.89,-1.62,1.98
2024-04-01,MANINFRA,Engineering & Construction,Industrials,212,7871,26.3,5.38,6.23,13.75,17.65,0.76,20.53,210.85,41.43,-2.75,-2.21
2024-04-01,EASEMYTRIP,Travel Services,Consumer Cyclical,44,7797,75.62,12.9,13.2,62.82,49.65,0.23,17.06,0.92,5.77,8.78,-9.93
2024-04-01,VIPIND,Footwear & Accessories,Consumer Cyclical,532.5,7559,139.4,11.15,3.37,-57.4,36.29,0.38,8.01,-7.02,-19.02,-11.1,-4.41
2024-04-01,IONEXCHANG,Pollution & Treatment Controls,Industrials,518.2,6371,31.34,6.26,2.71,49.02,20.03,0.24,19.26,51.79,-0.05,-6.28,6.94
2024-04-01,RESPONIND,Specialty Chemicals,Basic Materials,297.75,7939,49.21,6.98,7.3,35.16,31.15,0.03,14.18,141.78,-13.43,-2.65,-4.81
2024-04-01,MIDHANI,Steel,Basic Materials,418.45,7840,85.41,5.94,7.6,36.35,36.76,0.74,6.96,126.62,2.78,1.99,-0.9
